     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.562;           0.002;           0.000;        100;        100;        3660.020;          90.010;          92.250;          90.236;           0.377 ( 0.418 %);   8454.957
