     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;         234.375;           0.229;           0.000;        100;        100;      501509.520;      526834.750;      503744.802;        5822.958 ( 1.156 %);    151.454
