     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.562;           0.002;           0.000;        100;        100;        4850.609;          39.000;          41.770;          39.220;           0.462 ( 1.178 %);  19452.666
