     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.562;           0.002;           0.000;        100;        100;        1877.328;          80.270;         147.510;          82.473;          11.678 (14.159 %);   9250.741
