     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IEX;         234.375;           0.229;           0.000;        100;        100;      304817.500;      324023.390;      305491.945;        3331.202 ( 1.090 %);    249.741
