     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           1.562;           0.002;           0.000;        100;        100;        5223.600;          39.400;          40.470;          39.584;           0.174 ( 0.440 %);  19274.112
