     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.562;           0.002;           0.000;        100;        100;        1114.189;          14.560;          18.830;          14.758;           0.733 ( 4.966 %);  51694.971
