     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IKJ;         234.375;           0.229;           0.000;        100;        100;      647036.440;      768624.010;      671719.934;       33294.481 ( 4.957 %);    113.580
