     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IKJ;         234.375;           0.229;           0.000;        100;        100;      511654.130;      548258.850;      513148.426;        6318.237 ( 1.231 %);    148.678
