     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IEX;         234.375;           0.229;           0.000;        100;        100;      511968.450;      549319.360;      515057.511;        8705.956 ( 1.690 %);    148.127
