     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;         234.375;           0.229;           0.000;        100;        100;      229311.020;      240777.340;      229866.595;        1971.951 ( 0.858 %);    331.905
