     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.562;           0.002;           0.000;        100;        100;         695.695;          65.900;         145.070;          69.143;          14.123 (20.426 %);  11034.221
