     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;         234.375;           0.229;           0.000;        100;        100;      440076.170;      459651.860;      442246.846;        5044.173 ( 1.141 %);    172.514
