     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IJK;         234.375;           0.229;           0.000;        100;        100;      364805.260;      384310.190;      365672.205;        3361.891 ( 0.919 %);    208.640
