     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IKJ;         234.375;           0.229;           0.000;        100;        100;      310658.570;      329920.550;      311353.409;        3337.251 ( 1.072 %);    245.040
