     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IKJ;         234.375;           0.229;           0.000;        100;        100;      209717.950;      210699.940;      209840.979;         211.569 ( 0.101 %);    363.580
