     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IEX;         234.375;           0.229;           0.000;        100;        100;      209091.390;      243885.140;      210351.952;        6035.542 ( 2.869 %);    362.697
