     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;         234.375;           0.229;           0.000;        100;        100;      288085.290;      291717.890;      288309.545;         629.043 ( 0.218 %);    264.625
